id,time,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.other,appCat.social,call,circumplex.arousal,circumplex.valence,mood,screen,sms
AS14.03,2014-03-16,,7.005979591836735,47.04222388059701,88.392,21.47926315789473,10.681823529411766,1.0,0.0,0.0,6.333333333333333,39.221015996933005,1.0
AS14.05,2014-03-16,,19.48865,60.72411594202899,10.99056338028169,22.17125,10.681823529411766,1.0,-0.6666666666666666,0.0,6.333333333333333,66.84396384135785,1.0
AS14.06,2014-03-16,,19.48865,60.72411594202899,10.99056338028169,22.17125,10.681823529411766,1.0,-0.6666666666666666,0.0,6.333333333333333,66.84396384135785,1.0
AS14.08,2014-03-16,,29.846,103.14482352941177,10.99056338028169,7.034375,46.9405,1.0,-1.25,1.25,7.0,152.50643749535087,1.0
AS14.09,2014-03-16,,29.846,103.14482352941177,10.99056338028169,7.034375,46.9405,1.0,-1.25,1.25,7.0,152.50643749535087,1.0
AS14.12,2014-03-16,,29.846,103.14482352941177,10.99056338028169,7.034375,46.9405,1.0,-1.25,1.25,7.0,152.50643749535087,1.0
AS14.13,2014-03-16,,10.723,43.29553333333333,37.964,48.28985714285714,38.07986666666667,1.0,-1.0,0.2,6.4,83.4051525269524,1.0
AS14.14,2014-03-16,,10.723,43.29553333333333,37.964,48.28985714285714,38.07986666666667,1.0,-1.0,0.2,6.4,83.4051525269524,1.0
AS14.15,2014-03-16,,10.723,43.29553333333333,37.964,48.28985714285714,38.07986666666667,1.0,-0.6666666666666666,0.3333333333333333,6.166666666666667,83.4051525269524,
AS14.16,2014-03-16,,9.766210526315788,13.382777777777775,37.964,12.717333333333334,38.07986666666667,1.0,-0.8,0.5,6.6,33.153818173842,1.0
AS14.17,2014-03-16,,9.766210526315788,13.382777777777775,37.964,12.717333333333334,38.07986666666667,1.0,-0.8,0.5,6.6,33.153818173842,1.0
AS14.19,2014-03-16,,9.766210526315788,13.382777777777775,37.964,12.717333333333334,38.07986666666667,1.0,-0.8,0.5,6.6,33.153818173842,1.0
AS14.23,2014-03-16,,9.766210526315788,13.382777777777775,,12.717333333333334,,1.0,-0.8,0.5,6.6,33.153818173842,1.0
AS14.26,2014-03-16,,9.766210526315788,13.382777777777775,,12.717333333333334,,1.0,-0.8,0.5,6.6,33.153818173842,1.0
AS14.31,2014-03-16,,9.766210526315788,13.382777777777775,,12.717333333333334,,1.0,-0.8,0.5,6.6,33.153818173842,1.0
AS14.32,2014-03-16,,,,,,,1.0,,,,,1.0
AS14.01,2014-03-17,,,,,,,1.0,,,,,1.0
AS14.02,2014-03-17,0.1680684149503257,9.313234848484848,47.55911578947369,228.18925,12.962375,10.3028,1.0,0.5,0.5,6.75,76.38924061086837,1.0
AS14.03,2014-03-17,0.1680684149503257,9.313234848484848,47.55911578947369,228.18925,12.962375,10.3028,1.0,0.5,0.5,6.75,76.38924061086837,1.0
AS14.05,2014-03-17,0.083370520962047,44.18931578947368,31.123315789473683,10.6335625,7.4136,10.3028,1.0,-0.4,0.4,6.0,61.019826101220175,1.0
AS14.06,2014-03-17,0.083370520962047,44.18931578947368,31.123315789473683,10.6335625,7.4136,10.3028,1.0,-0.4,0.4,6.0,61.019826101220175,1.0
AS14.07,2014-03-17,0.083370520962047,44.18931578947368,31.123315789473683,10.6335625,7.4136,10.3028,1.0,-0.4,0.4,6.0,61.019826101220175,1.0
AS14.08,2014-03-17,0.0055555555555555,4.041714285714286,65.75559259259259,10.6335625,6.839499999999999,48.52346153846153,1.0,0.0,0.2,5.4,50.6674642903464,1.0
AS14.09,2014-03-17,0.0055555555555555,4.041714285714286,65.75559259259259,10.6335625,6.839499999999999,48.52346153846153,1.0,0.0,0.2,5.4,50.6674642903464,1.0
AS14.13,2014-03-17,0.0055555555555555,14.46661971830986,30.761545454545452,10.6335625,30.498826086956523,42.651,1.0,0.0,0.8,6.6,32.11036733461886,1.0
AS14.15,2014-03-17,0.0,3.322,30.761545454545452,,30.498826086956523,42.651,1.0,0.0,0.0,6.4,0.694999933242798,1.0
AS14.16,2014-03-17,0.0607142857142857,3.94025,43.4677,,15.073,216.303,1.0,-0.6,0.6,7.2,79.36699994405109,1.0
AS14.17,2014-03-17,0.0607142857142857,3.94025,43.4677,,15.073,216.303,1.0,-0.6,0.6,7.2,79.36699994405109,1.0
AS14.19,2014-03-17,0.0607142857142857,3.94025,43.4677,,15.073,216.303,1.0,-0.6,0.6,7.2,79.36699994405109,1.0
AS14.20,2014-03-17,0.0607142857142857,3.94025,43.4677,,15.073,216.303,1.0,-0.6,0.6,7.2,79.36699994405109,1.0
AS14.23,2014-03-17,0.0607142857142857,3.94025,43.4677,,15.073,216.303,1.0,-0.6,0.6,7.2,79.36699994405109,1.0
AS14.25,2014-03-17,0.0607142857142857,3.94025,43.4677,,15.073,216.303,1.0,-0.6,0.6,7.2,79.36699994405109,1.0
AS14.26,2014-03-17,,,,,,,1.0,,,,,1.0
AS14.27,2014-03-17,,,,,,,1.0,,,,,1.0
AS14.28,2014-03-17,,,,,,,1.0,,,,,1.0
AS14.29,2014-03-17,,,,,,,1.0,,,,,1.0
AS14.30,2014-03-17,,,,,,,1.0,,,,,1.0
AS14.31,2014-03-17,,,,,,,1.0,,,,,1.0
AS14.32,2014-03-17,,,,,,,1.0,,,,,1.0
AS14.33,2014-03-17,,,,,,,1.0,,,,,
AS14.01,2014-03-18,,,,,,,1.0,,,,,1.0
AS14.02,2014-03-18,0.2194843842554375,6.826765957446808,33.05110084033613,29.647666666666662,17.744400000000002,11.177052631578947,1.0,0.6,0.8,8.2,27.51506708162587,1.0
AS14.03,2014-03-18,0.2194843842554375,6.826765957446808,33.05110084033613,29.647666666666662,17.744400000000002,11.177052631578947,1.0,0.6,0.8,8.2,27.51506708162587,1.0
AS14.05,2014-03-18,0.1131959061579209,12.811333333333334,73.52534999999999,13.121304347826086,11.222333333333331,11.177052631578947,1.0,0.25,1.0,7.5,95.693680009842,1.0
AS14.06,2014-03-18,0.1131959061579209,12.811333333333334,73.52534999999999,13.121304347826086,11.222333333333331,11.177052631578947,1.0,0.25,1.0,7.5,95.693680009842,1.0
AS14.07,2014-03-18,0.1131959061579209,11.0927,55.24239130434783,298.5434,28.683166666666665,110.493,1.0,0.25,1.0,7.5,591.697000026703,1.0
AS14.08,2014-03-18,0.0284913617819378,2.96,28.675840000000004,47.59666666666667,6.733857142857143,25.2148125,1.0,-0.2,0.6,6.4,59.91681816361166,1.0
AS14.09,2014-03-18,0.0284913617819378,2.96,28.675840000000004,47.59666666666667,6.733857142857143,25.2148125,1.0,-0.2,0.6,6.4,59.91681816361166,1.0
AS14.12,2014-03-18,0.0284913617819378,2.96,28.675840000000004,47.59666666666667,6.733857142857143,25.2148125,1.0,-0.2,0.6,6.4,59.91681816361166,
AS14.13,2014-03-18,0.0284913617819378,11.592708333333334,26.834263157894732,133.628,42.65891304347826,18.942818181818183,1.0,-0.2,0.8,7.0,29.241638282512103,
AS14.14,2014-03-18,0.0284913617819378,11.592708333333334,26.834263157894732,133.628,42.65891304347826,18.942818181818183,1.0,-0.2,0.8,7.0,29.241638282512103,1.0
AS14.15,2014-03-18,0.1187371452077334,23.259568965517243,111.2966875,5.019,54.256,18.942818181818183,1.0,0.4,1.2,7.2,178.59049999713903,1.0
AS14.16,2014-03-18,0.0539119099263999,5.283194444444444,33.17885714285714,48.2755,11.054,18.942818181818183,1.0,0.4,0.6,6.6,29.122629660147226,1.0
AS14.17,2014-03-18,0.0539119099263999,5.283194444444444,33.17885714285714,48.2755,11.054,18.942818181818183,1.0,0.4,0.6,6.6,29.122629660147226,1.0
AS14.19,2014-03-18,0.0539119099263999,5.283194444444444,33.17885714285714,48.2755,11.054,18.942818181818183,1.0,0.4,0.6,6.6,29.122629660147226,1.0
AS14.25,2014-03-18,0.0539119099263999,5.283194444444444,33.17885714285714,48.2755,11.054,,1.0,0.4,0.6,6.6,29.122629660147226,1.0
AS14.26,2014-03-18,0.0539119099263999,5.283194444444444,33.17885714285714,48.2755,11.054,,1.0,0.4,0.6,6.6,29.122629660147226,1.0
AS14.27,2014-03-18,0.0539119099263999,5.283194444444444,33.17885714285714,48.2755,11.054,,1.0,0.4,0.6,6.6,29.122629660147226,1.0
AS14.28,2014-03-18,,,,,,,1.0,,,,,
AS14.30,2014-03-18,,,,,,,1.0,,,,,
AS14.31,2014-03-18,,,,,,,1.0,,,,,
AS14.32,2014-03-18,,,,,,,1.0,,,,,
AS14.33,2014-03-18,,,,,,,1.0,,,,,
AS14.01,2014-03-19,,,,,,,1.0,,,,,
AS14.02,2014-03-19,0.3156317568506431,11.430573529411763,32.87327848101266,16.344916666666666,17.589333333333332,9.563,1.0,0.4,0.4,6.8,49.59246666792669,1.0
AS14.03,2014-03-19,0.3156317568506431,11.430573529411763,32.87327848101266,16.344916666666666,17.589333333333332,9.563,1.0,0.4,0.4,6.8,49.59246666792669,1.0
AS14.05,2014-03-19,0.1336912649265363,16.843357142857144,55.39411538461538,12.275916666666664,15.299625,9.563,1.0,1.0,0.75,6.75,72.56916668017703,1.0
AS14.07,2014-03-19,0.1336912649265363,14.322539682539682,33.05614795918368,195.9136666666667,15.145333333333332,156.94333333333333,1.0,-1.0,1.4,6.8,69.85961818984056,1.0
AS14.08,2014-03-19,0.0630171632209882,4.983700000000001,30.657878787878783,6.61775,8.04525,72.80411111111111,1.0,-0.2,1.0,7.0,55.377575729832486,1.0
AS14.09,2014-03-19,0.0630171632209882,4.983700000000001,30.657878787878783,6.61775,8.04525,72.80411111111111,1.0,-0.2,1.0,7.0,55.377575729832486,1.0
AS14.12,2014-03-19,0.0630171632209882,4.983700000000001,30.657878787878783,6.61775,8.04525,72.80411111111111,1.0,-0.2,1.0,7.0,55.377575729832486,1.0
AS14.13,2014-03-19,0.0630171632209882,27.254482758620693,73.41804615384615,358.3003333333333,39.34518181818181,18.407,1.0,-0.2,1.2,7.8,118.47190624289225,1.0
AS14.14,2014-03-19,0.0630171632209882,27.254482758620693,73.41804615384615,358.3003333333333,39.34518181818181,18.407,1.0,-0.2,1.2,7.8,118.47190624289225,1.0
AS14.15,2014-03-19,0.0630171632209882,27.254482758620693,73.41804615384615,358.3003333333333,39.34518181818181,18.407,1.0,0.2,1.2,7.4,118.47190624289225,1.0
AS14.16,2014-03-19,0.0056277056277056,6.469799999999999,73.41804615384615,17.332,11.088,18.407,1.0,0.0,0.6,6.4,8.785666704177864,1.0
AS14.17,2014-03-19,0.0056277056277056,6.469799999999999,73.41804615384615,17.332,11.088,18.407,1.0,0.0,0.6,6.4,8.785666704177864,1.0
AS14.19,2014-03-19,0.0056277056277056,6.469799999999999,73.41804615384615,17.332,11.088,18.407,1.0,0.0,0.6,6.4,8.785666704177864,1.0
AS14.23,2014-03-19,0.0056277056277056,6.469799999999999,,17.332,11.088,,1.0,0.0,0.6,6.4,8.785666704177864,1.0
AS14.25,2014-03-19,0.0056277056277056,6.469799999999999,,17.332,11.088,,1.0,0.0,0.6,6.4,8.785666704177864,1.0
AS14.26,2014-03-19,0.0056277056277056,6.469799999999999,,17.332,11.088,,1.0,0.0,0.6,6.4,8.785666704177864,1.0
AS14.27,2014-03-19,,,,,,,1.0,,,,,1.0
AS14.28,2014-03-19,,,,,,,1.0,,,,,1.0
AS14.29,2014-03-19,,,,,,,1.0,,,,,1.0
AS14.30,2014-03-19,,,,,,,1.0,,,,,1.0
AS14.31,2014-03-19,,,,,,,1.0,,,,,1.0
AS14.32,2014-03-19,,,,,,,1.0,,,,,1.0
AS14.33,2014-03-19,,,,,,,1.0,,,,,1.0
AS14.01,2014-03-20,0.081547619047619,5.928071428571429,58.600783783783776,58.476,5.6725,73.43009090909091,1.0,,,,252.8826666937934,1.0
AS14.02,2014-03-20,0.2390249602103473,12.01335810810811,31.68192647058824,14.818,10.857125,14.622000000000002,1.0,-0.5,0.75,7.25,34.3333385929348,1.0
AS14.03,2014-03-20,0.2390249602103473,12.01335810810811,31.68192647058824,14.818,10.857125,14.622000000000002,1.0,-0.5,0.75,7.25,34.3333385929348,1.0
AS14.05,2014-03-20,0.1184567993861231,12.2208,73.55513114754099,11.645863636363636,12.092,14.622000000000002,1.0,1.0,0.8,7.2,73.679787866997,1.0
AS14.06,2014-03-20,0.1184567993861231,12.2208,73.55513114754099,11.645863636363636,12.092,14.622000000000002,1.0,1.0,0.8,7.2,73.679787866997,1.0
AS14.07,2014-03-20,0.1184567993861231,19.65288157894737,46.57875675675675,225.8926,12.49042857142857,63.87729411764706,1.0,-0.75,-0.25,5.25,97.626254547726,1.0
AS14.08,2014-03-20,0.0575238776758922,10.2914,16.43764705882353,225.8926,6.8585714285714285,51.48661538461538,1.0,-0.2,0.8,6.4,40.61296294353627,1.0
AS14.09,2014-03-20,0.0575238776758922,10.2914,16.43764705882353,225.8926,6.8585714285714285,51.48661538461538,1.0,-0.2,0.8,6.4,40.61296294353627,1.0
AS14.12,2014-03-20,0.0575238776758922,10.2914,16.43764705882353,225.8926,6.8585714285714285,51.48661538461538,1.0,-0.2,0.8,6.4,40.61296294353627,1.0
AS14.13,2014-03-20,0.2875173962358836,12.843555555555556,36.632617224880384,47.911,52.243666666666655,41.467,1.0,0.8,0.2,6.4,47.598922646506736,1.0
AS14.14,2014-03-20,0.2875173962358836,12.843555555555556,36.632617224880384,47.911,52.243666666666655,41.467,1.0,0.3333333333333333,0.6666666666666666,7.0,47.598922646506736,1.0
AS14.15,2014-03-20,0.0297619047619047,30.6196,169.44940000000005,47.911,52.243666666666655,41.467,1.0,0.6,1.0,7.0,163.32712495327002,1.0
AS14.16,2014-03-20,0.0438382265359666,12.94868,12.215875,15.348,10.029,34.951,1.0,0.6666666666666666,0.3333333333333333,5.666666666666667,29.48735712255752,1.0
AS14.17,2014-03-20,0.042302883778457,4.018909090909091,28.5144375,249.904,22.297,66.96692857142857,1.0,0.6666666666666666,0.3333333333333333,5.666666666666667,101.92049998044968,1.0
AS14.19,2014-03-20,0.042302883778457,4.018909090909091,28.5144375,249.904,22.297,66.96692857142857,1.0,0.6666666666666666,0.3333333333333333,5.666666666666667,101.92049998044968,1.0
AS14.20,2014-03-20,0.042302883778457,30.207857142857144,6.086,43.303,22.297,47.557,1.0,-1.0,1.0,7.0,73.88019995689392,1.0
AS14.23,2014-03-20,0.042302883778457,30.207857142857144,6.086,43.303,22.297,47.557,1.0,-1.0,1.0,7.0,73.88019995689392,1.0
AS14.25,2014-03-20,0.042302883778457,30.207857142857144,6.086,43.303,22.297,47.557,1.0,-1.0,1.0,7.0,73.88019995689392,1.0
AS14.28,2014-03-20,0.042302883778457,30.207857142857144,6.086,43.303,22.297,47.557,1.0,-1.0,1.0,7.0,73.88019995689392,
AS14.29,2014-03-20,,30.207857142857144,6.086,43.303,,47.557,1.0,-1.0,1.0,7.0,73.88019995689392,1.0
AS14.30,2014-03-20,0.0822704081632655,6.272320754716981,45.711431818181815,193.0061,27.342153846153845,64.83966666666667,1.0,0.3333333333333333,1.0,7.0,89.73841892384189,1.0
AS14.31,2014-03-20,0.0822704081632655,6.272320754716981,45.711431818181815,193.0061,27.342153846153845,64.83966666666667,1.0,0.3333333333333333,1.0,7.0,89.73841892384189,1.0
AS14.32,2014-03-20,0.0822704081632655,6.272320754716981,45.711431818181815,193.0061,27.342153846153845,64.83966666666667,1.0,0.3333333333333333,1.0,7.0,89.73841892384189,1.0
AS14.33,2014-03-20,0.0822704081632655,6.272320754716981,45.711431818181815,193.0061,27.342153846153845,64.83966666666667,1.0,0.3333333333333333,1.0,7.0,89.73841892384189,1.0
AS14.01,2014-03-21,0.1340501039893886,14.269172727272728,55.09552631578948,53.024,29.968875,75.14166666666667,1.0,0.2,0.2,6.2,153.665871795426,1.0
AS14.02,2014-03-21,0.2896279249001074,12.459793296089384,44.66321875,153.20133333333334,9.486,16.16754166666667,1.0,-0.75,0.75,7.5,75.37737161565468,1.0
AS14.03,2014-03-21,0.2896279249001074,15.277727272727274,45.38786842105263,31.5339,36.2392,16.16754166666667,1.0,1.0,2.0,9.0,33.299080018997195,1.0
AS14.05,2014-03-21,0.0501977228988561,17.121478260869566,31.491375,4.817846153846154,10.7696,16.16754166666667,1.0,0.0,1.0,7.25,34.45817044919189,1.0
AS14.06,2014-03-21,0.0501977228988561,17.121478260869566,31.491375,4.817846153846154,10.7696,16.16754166666667,1.0,0.0,1.0,7.25,34.45817044919189,1.0
AS14.07,2014-03-21,0.0501977228988561,14.96535,30.31673846153846,130.52083333333334,11.2845,92.9798,1.0,0.3333333333333333,1.0,7.0,87.86006521919498,1.0
AS14.08,2014-03-21,0.0089423023646526,17.988666666666667,47.64269230769231,130.52083333333334,7.454428571428571,24.66325,1.0,-0.4,0.6,6.6,46.85122950350652,1.0
AS14.09,2014-03-21,0.0089423023646526,7.32675,39.38970967741936,17.651902439024393,36.15133333333333,24.66325,1.0,0.0,1.0,7.0,73.36180485167152,1.0
AS14.12,2014-03-21,0.0089423023646526,7.32675,39.38970967741936,17.651902439024393,36.15133333333333,24.66325,1.0,0.0,1.0,7.0,73.36180485167152,1.0
AS14.13,2014-03-21,0.0846487121915733,11.086615384615383,59.31176795580111,111.30181818181818,10.9863,10.1743125,1.0,0.6,0.6,6.4,91.0457746344553,1.0
AS14.14,2014-03-21,0.1733855664203312,7.812232727272727,52.276892857142855,12.641705882352944,89.73276744186046,42.78542424242425,1.0,-0.6,0.4,6.4,57.10271195225095,1.0
AS14.15,2014-03-21,0.0692239858906525,34.28957142857143,21.691111111111116,12.641705882352944,7.0585,42.78542424242425,1.0,0.2,0.8,7.0,63.08615383735068,1.0
AS14.16,2014-03-21,0.060560360921981,6.480625,13.812111111111111,5.041,7.0585,62.6,1.0,1.0,1.0,6.8,25.9119090817191,1.0
AS14.17,2014-03-21,0.1679744284544573,4.025844444444445,58.828462962962966,199.40485714285717,9.0324,70.77939130434783,1.0,0.8,1.0,7.4,90.14679309417454,1.0
AS14.19,2014-03-21,0.109655017921147,4.896928571428572,118.24284615384614,199.40485714285717,29.26725,5.037,1.0,0.6666666666666666,0.6666666666666666,4.666666666666667,147.00923529793232,1.0
AS14.20,2014-03-21,0.109655017921147,30.088,118.24284615384614,199.40485714285717,29.26725,5.037,1.0,0.25,0.25,7.0,30.0939998626709,
AS14.25,2014-03-21,0.109655017921147,30.088,118.24284615384614,199.40485714285717,29.26725,5.037,1.0,0.25,0.25,7.0,30.0939998626709,
AS14.26,2014-03-21,0.109655017921147,30.088,118.24284615384614,199.40485714285717,29.26725,5.037,1.0,0.25,0.25,7.0,30.0939998626709,
AS14.27,2014-03-21,0.109655017921147,30.088,118.24284615384614,199.40485714285717,29.26725,5.037,1.0,0.25,0.25,7.0,30.0939998626709,1.0
AS14.28,2014-03-21,0.109655017921147,30.088,118.24284615384614,,29.26725,5.037,1.0,0.25,0.25,7.0,30.0939998626709,1.0
AS14.29,2014-03-21,,30.088,,,,,1.0,0.25,0.25,7.0,30.0939998626709,1.0
AS14.30,2014-03-21,0.2122594681147312,7.811123966942149,34.162725274725275,106.63044444444444,66.96757142857143,168.5434,1.0,-0.4,1.2,7.8,100.26187754407218,1.0
AS14.31,2014-03-21,0.2122594681147312,7.811123966942149,34.162725274725275,106.63044444444444,66.96757142857143,168.5434,1.0,-0.4,1.2,7.8,100.26187754407218,1.0
AS14.32,2014-03-21,0.2122594681147312,7.811123966942149,34.162725274725275,106.63044444444444,66.96757142857143,168.5434,1.0,-0.4,1.2,7.8,100.26187754407218,1.0
AS14.33,2014-03-21,0.2122594681147312,7.811123966942149,34.162725274725275,106.63044444444444,66.96757142857143,168.5434,1.0,-0.4,1.2,7.8,100.26187754407218,1.0
AS14.01,2014-03-22,0.2368802192399581,7.781159574468085,51.6970625,46.662,14.020428571428573,36.636,1.0,0.6,0.5,6.4,47.61365115919778,1.0
AS14.02,2014-03-22,0.4460436868329013,9.019934579439251,21.79124705882353,36.82838888888889,10.801,10.754394736842109,1.0,-1.0,-0.5,6.5,35.13686112452438,1.0
AS14.03,2014-03-22,0.1913883086450861,12.686526315789472,13.099857142857145,23.187125,14.869333333333332,10.754394736842109,1.0,0.8,1.0,7.8,36.7157916724682,1.0
AS14.05,2014-03-22,0.0185609923352061,6.5205,37.881689655172416,16.048025000000003,10.73190909090909,10.754394736842109,1.0,-2.0,-1.0,3.75,36.860816318161646,1.0
AS14.06,2014-03-22,0.0185609923352061,6.5205,37.881689655172416,16.048025000000003,10.73190909090909,10.754394736842109,1.0,-2.0,-1.0,3.75,36.860816318161646,1.0
AS14.07,2014-03-22,0.0185609923352061,15.005485714285715,38.89967272727273,170.20260000000002,71.54400000000001,116.87118181818182,1.0,-0.4,0.0,6.0,81.62830370797055,1.0
AS14.08,2014-03-22,0.0222314544523495,3.519,10.466625,170.20260000000002,6.165285714285714,37.72975,1.0,-0.4,0.8,6.4,41.26638096854799,1.0
AS14.09,2014-03-22,0.0628472222222222,21.294285714285717,41.3393076923077,10.5903,18.378875,61.284000000000006,1.0,0.0,0.6666666666666666,7.0,52.87911236687992,1.0
AS14.13,2014-03-22,0.0939734996186608,21.52597674418605,44.1159274611399,67.16714705882353,23.7234,38.51923529411765,,1.4,1.6,8.4,76.0997345668298,1.0
AS14.14,2014-03-22,0.0960004667169809,13.669838709677418,53.908433333333335,35.568705882352944,39.65675,35.13360377358491,,-0.6,0.0,5.8,63.083335051831504,1.0
AS14.15,2014-03-22,0.0710591929079324,25.5808,40.255,35.568705882352944,22.17,35.13360377358491,,-0.4,1.0,7.0,51.22757148742676,
AS14.16,2014-03-22,0.0667704125720945,7.947636363636363,37.9042,46.721,10.077,15.412,1.0,0.5,0.75,6.5,231.15819997787477,1.0
AS14.17,2014-03-22,0.1927695875539844,8.643883333333333,47.09963043478261,277.75966666666665,23.9475,58.95165217391304,1.0,0.4,0.8,7.4,67.94000000845297,1.0
AS14.19,2014-03-22,0.0865792686124129,18.74855319148936,40.95351111111111,277.75966666666665,32.001999999999995,35.8065,1.0,-1.4,0.4,6.6,55.3028953546702,1.0
AS14.20,2014-03-22,0.007716049382716,14.9355,16.788958333333333,277.75966666666665,14.5595,3.013,1.0,1.0,0.5,7.5,48.91609375923873,1.0
AS14.23,2014-03-22,0.3713608957795003,25.2416875,24.304155844155844,34.47252380952381,21.051571428571428,82.80375,1.0,0.0,1.0,7.0,59.18633335096796,1.0
AS14.26,2014-03-22,0.3713608957795003,25.2416875,24.304155844155844,34.47252380952381,21.051571428571428,82.80375,1.0,0.0,1.0,7.0,59.18633335096796,1.0
